suite,case,BLOCK_SIZE,DISK_SIZE,N,PROG_SIZE,READ_SIZE,LOOKAHEAD_SIZE,bench_readed,bench_proged,bench_erased
bench_btree,bench_btree_lookup,16384,10485760,120,1,1,80,24964,0,0
bench_btree,bench_btree_lookup,512,10485760,122,1,1,2560,1656,0,0
bench_btree,bench_btree_lookup,4096,10485760,124,1,1,320,9534,0,0
bench_btree,bench_btree_lookup,512,10485760,116,1,1,2560,3945,0,0
bench_btree,bench_btree_lookup,4096,10485760,129,1,1,320,10700,0,0
bench_btree,bench_btree_lookup,512,10485760,131,1,1,2560,4596,0,0
bench_btree,bench_btree_lookup,512,10485760,129,1,1,2560,2542,0,0
bench_btree,bench_btree_lookup,4096,10485760,135,1,1,320,11733,0,0
bench_btree,bench_btree_lookup,16384,10485760,111,1,1,80,14754,0,0
bench_btree,bench_btree_lookup,16384,10485760,126,1,1,80,27877,0,0
bench_btree,bench_btree_lookup,16384,10485760,124,1,1,80,16051,0,0
bench_btree,bench_btree_lookup,4096,10485760,126,1,1,320,10242,0,0
bench_btree,bench_btree_lookup,16384,10485760,125,1,1,80,27332,0,0
bench_btree,bench_btree_lookup,512,10485760,126,1,1,2560,2990,0,0
bench_btree,bench_btree_lookup,4096,10485760,128,1,1,320,10510,0,0
bench_btree,bench_btree_lookup,512,10485760,120,1,1,2560,2015,0,0
bench_btree,bench_btree_lookup,4096,10485760,139,1,1,320,4813,0,0
bench_btree,bench_btree_lookup,512,10485760,135,1,1,2560,2447,0,0
bench_btree,bench_btree_lookup,16384,10485760,115,1,1,80,22525,0,0
bench_btree,bench_btree_lookup,4096,10485760,133,1,1,320,11200,0,0
bench_btree,bench_btree_lookup,16384,10485760,128,1,1,80,16564,0,0
bench_btree,bench_btree_lookup,512,10485760,124,1,1,2560,2143,0,0
bench_btree,bench_btree_lookup,16384,10485760,130,1,1,80,30055,0,0
bench_btree,bench_btree_lookup,4096,10485760,132,1,1,320,10736,0,0
bench_btree,bench_btree_lookup,16384,10485760,129,1,1,80,29557,0,0
bench_btree,bench_btree_lookup,512,10485760,130,1,1,2560,2548,0,0
bench_btree,bench_btree_lookup,4096,10485760,130,1,1,320,10796,0,0
bench_btree,bench_btree_lookup,4096,10485760,143,1,1,320,5441,0,0
bench_btree,bench_btree_lookup,512,10485760,139,1,1,2560,3685,0,0
bench_btree,bench_btree_lookup,16384,10485760,119,1,1,80,24455,0,0
bench_btree,bench_btree_lookup,4096,10485760,137,1,1,320,4600,0,0
bench_btree,bench_btree_lookup,4096,10485760,136,1,1,320,11801,0,0
bench_btree,bench_btree_lookup,16384,10485760,132,1,1,80,17028,0,0
bench_btree,bench_btree_lookup,16384,10485760,133,1,1,80,17204,0,0
bench_btree,bench_btree_lookup,16384,10485760,134,1,1,80,17308,0,0
bench_btree,bench_btree_lookup,4096,10485760,147,1,1,320,9831,0,0
bench_btree,bench_btree_lookup,4096,10485760,140,1,1,320,5035,0,0
bench_btree,bench_btree_lookup,4096,10485760,134,1,1,320,11251,0,0
bench_btree,bench_btree_lookup,16384,10485760,138,1,1,80,34333,0,0
bench_btree,bench_btree_lookup,4096,10485760,141,1,1,320,6923,0,0
bench_btree,bench_btree_lookup,16384,10485760,137,1,1,80,33782,0,0
bench_btree,bench_btree_lookup,16384,10485760,136,1,1,80,33217,0,0
bench_btree,bench_btree_lookup,512,10485760,128,1,1,2560,1509,0,0
bench_btree,bench_btree_lookup,4096,10485760,151,1,1,320,6864,0,0
bench_btree,bench_btree_lookup,16384,10485760,123,1,1,80,26303,0,0
bench_btree,bench_btree_lookup,512,10485760,134,1,1,2560,2411,0,0
bench_btree,bench_btree_lookup,4096,10485760,138,1,1,320,4708,0,0
bench_btree,bench_btree_lookup,4096,10485760,144,1,1,320,5672,0,0
bench_btree,bench_btree_lookup,4096,10485760,145,1,1,320,5780,0,0
bench_btree,bench_btree_lookup,16384,10485760,142,1,1,80,36667,0,0
bench_btree,bench_btree_lookup,16384,10485760,140,1,1,80,18076,0,0
bench_btree,bench_btree_lookup,16384,10485760,141,1,1,80,36079,0,0
bench_btree,bench_btree_lookup,4096,10485760,148,1,1,320,10355,0,0
bench_btree,bench_btree_lookup,4096,10485760,155,1,1,320,7376,0,0
bench_btree,bench_btree_lookup,4096,10485760,142,1,1,320,7351,0,0
bench_btree,bench_btree_lookup,16384,10485760,127,1,1,80,28393,0,0
bench_btree,bench_btree_lookup,16384,10485760,146,1,1,80,39031,0,0
bench_btree,bench_btree_lookup,4096,10485760,149,1,1,320,10770,0,0
bench_btree,bench_btree_lookup,16384,10485760,144,1,1,80,18588,0,0
bench_btree,bench_btree_lookup,16384,10485760,145,1,1,80,18789,0,0
bench_btree,bench_btree_lookup,4096,10485760,159,1,1,320,7936,0,0
bench_btree,bench_btree_lookup,4096,10485760,146,1,1,320,9351,0,0
bench_btree,bench_btree_lookup,4096,10485760,152,1,1,320,6946,0,0
bench_btree,bench_btree_lookup,512,10485760,133,1,1,2560,2049,0,0
bench_btree,bench_btree_lookup,16384,10485760,131,1,1,80,30562,0,0
bench_btree,bench_btree_lookup,16384,10485760,150,1,1,80,20528,0,0
bench_btree,bench_btree_lookup,16384,10485760,148,1,1,80,40110,0,0
bench_btree,bench_btree_lookup,512,10485760,143,1,1,2560,2801,0,0
bench_btree,bench_btree_lookup,4096,10485760,163,1,1,320,8400,0,0
bench_btree,bench_btree_lookup,4096,10485760,153,1,1,320,7169,0,0
bench_btree,bench_btree_lookup,4096,10485760,150,1,1,320,11278,0,0
bench_btree,bench_btree_lookup,4096,10485760,156,1,1,320,7516,0,0
bench_btree,bench_btree_lookup,16384,10485760,149,1,1,80,20051,0,0
bench_btree,bench_btree_lookup,16384,10485760,135,1,1,80,17484,0,0
bench_btree,bench_btree_lookup,16384,10485760,154,1,1,80,20930,0,0
bench_btree,bench_btree_lookup,16384,10485760,152,1,1,80,21602,0,0
bench_btree,bench_btree_lookup,4096,10485760,167,1,1,320,8937,0,0
bench_btree,bench_btree_lookup,4096,10485760,157,1,1,320,7683,0,0
bench_btree,bench_btree_lookup,4096,10485760,154,1,1,320,7272,0,0
bench_btree,bench_btree_lookup,4096,10485760,160,1,1,320,8028,0,0
bench_btree,bench_btree_lookup,16384,10485760,139,1,1,80,34893,0,0
bench_btree,bench_btree_lookup,16384,10485760,153,1,1,80,20938,0,0
bench_btree,bench_btree_lookup,16384,10485760,158,1,1,80,24404,0,0
bench_btree,bench_btree_lookup,4096,10485760,171,1,1,320,9440,0,0
bench_btree,bench_btree_lookup,4096,10485760,161,1,1,320,8147,0,0
bench_btree,bench_btree_lookup,4096,10485760,158,1,1,320,7736,0,0
bench_btree,bench_btree_lookup,4096,10485760,165,1,1,320,8611,0,0
bench_btree,bench_btree_lookup,4096,10485760,164,1,1,320,8540,0,0
bench_btree,bench_btree_lookup,512,10485760,138,1,1,2560,3267,0,0
bench_btree,bench_btree_lookup,16384,10485760,157,1,1,80,21146,0,0
bench_btree,bench_btree_lookup,16384,10485760,143,1,1,80,37220,0,0
bench_btree,bench_btree_lookup,4096,10485760,169,1,1,320,9354,0,0
bench_btree,bench_btree_lookup,4096,10485760,162,1,1,320,8344,0,0
bench_btree,bench_btree_lookup,16384,10485760,162,1,1,80,20498,0,0
bench_btree,bench_btree_lookup,4096,10485760,175,1,1,320,10217,0,0
bench_btree,bench_btree_lookup,16384,10485760,161,1,1,80,25740,0,0
bench_btree,bench_btree_lookup,16384,10485760,147,1,1,80,39634,0,0
bench_btree,bench_btree_lookup,4096,10485760,166,1,1,320,8832,0,0
bench_btree,bench_btree_lookup,4096,10485760,173,1,1,320,10011,0,0
bench_btree,bench_btree_lookup,4096,10485760,168,1,1,320,9280,0,0
bench_btree,bench_btree_lookup,512,10485760,132,1,1,2560,1861,0,0
bench_btree,bench_btree_lookup,16384,10485760,166,1,1,80,20730,0,0
bench_btree,bench_btree_lookup,16384,10485760,156,1,1,80,20090,0,0
bench_btree,bench_btree_lookup,512,10485760,147,1,1,2560,4020,0,0
bench_btree,bench_btree_lookup,4096,10485760,179,1,1,320,10752,0,0
bench_btree,bench_btree_lookup,512,10485760,142,1,1,2560,4155,0,0
bench_btree,bench_btree_lookup,4096,10485760,170,1,1,320,9696,0,0
bench_btree,bench_btree_lookup,16384,10485760,151,1,1,80,20680,0,0
bench_btree,bench_btree_lookup,16384,10485760,165,1,1,80,27585,0,0
bench_btree,bench_btree_lookup,4096,10485760,177,1,1,320,12862,0,0
bench_btree,bench_btree_lookup,4096,10485760,172,1,1,320,10568,0,0
bench_btree,bench_btree_lookup,512,10485760,137,1,1,2560,1553,0,0
bench_btree,bench_btree_lookup,16384,10485760,160,1,1,80,21338,0,0
bench_btree,bench_btree_lookup,16384,10485760,170,1,1,80,29562,0,0
bench_btree,bench_btree_lookup,4096,10485760,183,1,1,320,4790,0,0
bench_btree,bench_btree_lookup,512,10485760,151,1,1,2560,2836,0,0
bench_btree,bench_btree_lookup,512,10485760,146,1,1,2560,4442,0,0
bench_btree,bench_btree_lookup,512,10485760,136,1,1,2560,2816,0,0
bench_btree,bench_btree_lookup,16384,10485760,155,1,1,80,22977,0,0
bench_btree,bench_btree_lookup,4096,10485760,176,1,1,320,10356,0,0
bench_btree,bench_btree_lookup,16384,10485760,169,1,1,80,29125,0,0
bench_btree,bench_btree_lookup,4096,10485760,181,1,1,320,4168,0,0
bench_btree,bench_btree_lookup,4096,10485760,174,1,1,320,10112,0,0
bench_btree,bench_btree_lookup,4096,10485760,187,1,1,320,5020,0,0
bench_btree,bench_btree_lookup,16384,10485760,164,1,1,80,21594,0,0
bench_btree,bench_btree_lookup,16384,10485760,174,1,1,80,21218,0,0
bench_btree,bench_btree_lookup,512,10485760,141,1,1,2560,5015,0,0
bench_btree,bench_btree_lookup,4096,10485760,180,1,1,320,10796,0,0
bench_btree,bench_btree_lookup,4096,10485760,184,1,1,320,4552,0,0
bench_btree,bench_btree_lookup,512,10485760,155,1,1,2560,3402,0,0
bench_btree,bench_btree_lookup,512,10485760,150,1,1,2560,3295,0,0
bench_btree,bench_btree_lookup,16384,10485760,173,1,1,80,22170,0,0
bench_btree,bench_btree_lookup,4096,10485760,178,1,1,320,10649,0,0
bench_btree,bench_btree_lookup,4096,10485760,185,1,1,320,5656,0,0
bench_btree,bench_btree_lookup,16384,10485760,159,1,1,80,24865,0,0
bench_btree,bench_btree_lookup,4096,10485760,191,1,1,320,7309,0,0
bench_btree,bench_btree_lookup,16384,10485760,168,1,1,80,28753,0,0
bench_btree,bench_btree_lookup,512,10485760,140,1,1,2560,2022,0,0
bench_btree,bench_btree_lookup,4096,10485760,188,1,1,320,5148,0,0
bench_btree,bench_btree_lookup,16384,10485760,178,1,1,80,33263,0,0
bench_btree,bench_btree_lookup,512,10485760,159,1,1,2560,3272,0,0
bench_btree,bench_btree_lookup,512,10485760,154,1,1,2560,2590,0,0
bench_btree,bench_btree_lookup,512,10485760,145,1,1,2560,1697,0,0
bench_btree,bench_btree_lookup,4096,10485760,189,1,1,320,6808,0,0
bench_btree,bench_btree_lookup,16384,10485760,177,1,1,80,32751,0,0
bench_btree,bench_btree_lookup,16384,10485760,163,1,1,80,20562,0,0
bench_btree,bench_btree_lookup,4096,10485760,182,1,1,320,4460,0,0
bench_btree,bench_btree_lookup,4096,10485760,195,1,1,320,11136,0,0
bench_btree,bench_btree_lookup,4096,10485760,192,1,1,320,7600,0,0
bench_btree,bench_btree_lookup,512,10485760,144,1,1,2560,1367,0,0
bench_btree,bench_btree_lookup,16384,10485760,172,1,1,80,30519,0,0
bench_btree,bench_btree_lookup,16384,10485760,182,1,1,80,22722,0,0
bench_btree,bench_btree_lookup,512,10485760,149,1,1,2560,4239,0,0
bench_btree,bench_btree_lookup,512,10485760,158,1,1,2560,3748,0,0
bench_btree,bench_btree_lookup,16384,10485760,167,1,1,80,28337,0,0
bench_btree,bench_btree_lookup,4096,10485760,193,1,1,320,7888,0,0
bench_btree,bench_btree_lookup,4096,10485760,186,1,1,320,5928,0,0
bench_btree,bench_btree_lookup,4096,10485760,196,1,1,320,11951,0,0
bench_btree,bench_btree_lookup,16384,10485760,186,1,1,80,37043,0,0
bench_btree,bench_btree_lookup,16384,10485760,176,1,1,80,22338,0,0
bench_btree,bench_btree_lookup,512,10485760,163,1,1,2560,2087,0,0
bench_btree,bench_btree_lookup,4096,10485760,199,1,1,320,9660,0,0
bench_btree,bench_btree_lookup,16384,10485760,181,1,1,80,21714,0,0
bench_btree,bench_btree_lookup,512,10485760,153,1,1,2560,2332,0,0
bench_btree,bench_btree_lookup,512,10485760,148,1,1,2560,5075,0,0
bench_btree,bench_btree_lookup,512,10485760,162,1,1,2560,2101,0,0
bench_btree,bench_btree_lookup,16384,10485760,171,1,1,80,21050,0,0
bench_btree,bench_btree_lookup,4096,10485760,190,1,1,320,5287,0,0
bench_btree,bench_btree_lookup,4096,10485760,197,1,1,320,9064,0,0
bench_btree,bench_btree_lookup,4096,10485760,200,1,1,320,6661,0,0
bench_btree,bench_btree_lookup,16384,10485760,180,1,1,80,34232,0,0
bench_btree,bench_btree_lookup,512,10485760,167,1,1,2560,2345,0,0
bench_btree,bench_btree_lookup,512,10485760,157,1,1,2560,2339,0,0
bench_btree,bench_btree_lookup,512,10485760,152,1,1,2560,2276,0,0
bench_btree,bench_btree_lookup,16384,10485760,190,1,1,80,23258,0,0
bench_btree,bench_btree_lookup,16384,10485760,185,1,1,80,36556,0,0
bench_btree,bench_btree_lookup,4096,10485760,203,1,1,320,7044,0,0
bench_btree,bench_btree_lookup,512,10485760,166,1,1,2560,1411,0,0
bench_btree,bench_btree_lookup,4096,10485760,201,1,1,320,10288,0,0
bench_btree,bench_btree_lookup,4096,10485760,204,1,1,320,11334,0,0
bench_btree,bench_btree_lookup,16384,10485760,175,1,1,80,21282,0,0
bench_btree,bench_btree_lookup,4096,10485760,194,1,1,320,5916,0,0
bench_btree,bench_btree_lookup,512,10485760,171,1,1,2560,2347,0,0
bench_btree,bench_btree_lookup,16384,10485760,184,1,1,80,22850,0,0
bench_btree,bench_btree_lookup,512,10485760,161,1,1,2560,3521,0,0
bench_btree,bench_btree_lookup,512,10485760,156,1,1,2560,2062,0,0
bench_btree,bench_btree_lookup,4096,10485760,205,1,1,320,7221,0,0
bench_btree,bench_btree_lookup,4096,10485760,207,1,1,320,7484,0,0
bench_btree,bench_btree_lookup,16384,10485760,179,1,1,80,21586,0,0
bench_btree,bench_btree_lookup,4096,10485760,208,1,1,320,12359,0,0
bench_btree,bench_btree_lookup,4096,10485760,198,1,1,320,9391,0,0
bench_btree,bench_btree_lookup,512,10485760,170,1,1,2560,3754,0,0
bench_btree,bench_btree_lookup,16384,10485760,194,1,1,80,22546,0,0
bench_btree,bench_btree_lookup,16384,10485760,189,1,1,80,38480,0,0
bench_btree,bench_btree_lookup,512,10485760,175,1,1,2560,1681,0,0
bench_btree,bench_btree_lookup,512,10485760,165,1,1,2560,5609,0,0
bench_btree,bench_btree_lookup,16384,10485760,183,1,1,80,35611,0,0
bench_btree,bench_btree_lookup,4096,10485760,211,1,1,320,8044,0,0
bench_btree,bench_btree_lookup,512,10485760,160,1,1,2560,2097,0,0
bench_btree,bench_btree_lookup,4096,10485760,209,1,1,320,7836,0,0
bench_btree,bench_btree_lookup,16384,10485760,188,1,1,80,22162,0,0
bench_btree,bench_btree_lookup,4096,10485760,212,1,1,320,8141,0,0
bench_btree,bench_btree_lookup,512,10485760,174,1,1,2560,1559,0,0
bench_btree,bench_btree_lookup,16384,10485760,198,1,1,80,43181,0,0
bench_btree,bench_btree_lookup,4096,10485760,202,1,1,320,6628,0,0
bench_btree,bench_btree_lookup,512,10485760,179,1,1,2560,2211,0,0
bench_btree,bench_btree_lookup,16384,10485760,193,1,1,80,23450,0,0
bench_btree,bench_btree_lookup,512,10485760,169,1,1,2560,3821,0,0
bench_btree,bench_btree_lookup,4096,10485760,215,1,1,320,18182,0,0
bench_btree,bench_btree_lookup,16384,10485760,187,1,1,80,22098,0,0
bench_btree,bench_btree_lookup,4096,10485760,213,1,1,320,16963,0,0
bench_btree,bench_btree_lookup,512,10485760,164,1,1,2560,3121,0,0
bench_btree,bench_btree_lookup,512,10485760,178,1,1,2560,3817,0,0
bench_btree,bench_btree_lookup,4096,10485760,216,1,1,320,14615,0,0
bench_btree,bench_btree_lookup,16384,10485760,192,1,1,80,40058,0,0
bench_btree,bench_btree_lookup,16384,10485760,202,1,1,80,23352,0,0
bench_btree,bench_btree_lookup,512,10485760,173,1,1,2560,3506,0,0
bench_btree,bench_btree_lookup,512,10485760,183,1,1,2560,1851,0,0
bench_btree,bench_btree_lookup,4096,10485760,206,1,1,320,11823,0,0
bench_btree,bench_btree_lookup,16384,10485760,197,1,1,80,42738,0,0
bench_btree,bench_btree_lookup,4096,10485760,217,1,1,320,8812,0,0
bench_btree,bench_btree_lookup,512,10485760,168,1,1,2560,2989,0,0
bench_btree,bench_btree_lookup,4096,10485760,220,1,1,320,15905,0,0
bench_btree,bench_btree_lookup,16384,10485760,206,1,1,80,24904,0,0
bench_btree,bench_btree_lookup,16384,10485760,191,1,1,80,39490,0,0
bench_btree,bench_btree_lookup,4096,10485760,219,1,1,320,9056,0,0
bench_btree,bench_btree_lookup,4096,10485760,221,1,1,320,9084,0,0
bench_btree,bench_btree_lookup,4096,10485760,210,1,1,320,12951,0,0
bench_btree,bench_btree_lookup,16384,10485760,196,1,1,80,42254,0,0
bench_btree,bench_btree_lookup,512,10485760,177,1,1,2560,4558,0,0
bench_btree,bench_btree_lookup,512,10485760,182,1,1,2560,1695,0,0
bench_btree,bench_btree_lookup,512,10485760,172,1,1,2560,7020,0,0
bench_btree,bench_btree_lookup,4096,10485760,224,1,1,320,16983,0,0
bench_btree,bench_btree_lookup,16384,10485760,201,1,1,80,24244,0,0
bench_btree,bench_btree_lookup,16384,10485760,195,1,1,80,41735,0,0
bench_btree,bench_btree_lookup,4096,10485760,223,1,1,320,9557,0,0
bench_btree,bench_btree_lookup,512,10485760,187,1,1,2560,2218,0,0
bench_btree,bench_btree_lookup,4096,10485760,214,1,1,320,14094,0,0
bench_btree,bench_btree_lookup,4096,10485760,228,1,1,320,10813,0,0
bench_btree,bench_btree_lookup,512,10485760,176,1,1,2560,2213,0,0
bench_btree,bench_btree_lookup,16384,10485760,205,1,1,80,24755,0,0
bench_btree,bench_btree_lookup,16384,10485760,200,1,1,80,23132,0,0
bench_btree,bench_btree_lookup,512,10485760,180,1,1,2560,3753,0,0
bench_btree,bench_btree_lookup,4096,10485760,225,1,1,320,17267,0,0
bench_btree,bench_btree_lookup,512,10485760,181,1,1,2560,2487,0,0
bench_btree,bench_btree_lookup,4096,10485760,227,1,1,320,19756,0,0
bench_btree,bench_btree_lookup,4096,10485760,218,1,1,320,8988,0,0
bench_btree,bench_btree_lookup,512,10485760,191,1,1,2560,1932,0,0
bench_btree,bench_btree_lookup,512,10485760,186,1,1,2560,3880,0,0
bench_btree,bench_btree_lookup,16384,10485760,199,1,1,80,23834,0,0
bench_btree,bench_btree_lookup,16384,10485760,209,1,1,80,24275,0,0
bench_btree,bench_btree_lookup,4096,10485760,232,1,1,320,11892,0,0
bench_btree,bench_btree_lookup,512,10485760,184,1,1,2560,2189,0,0
bench_btree,bench_btree_lookup,4096,10485760,229,1,1,320,10108,0,0
bench_btree,bench_btree_lookup,512,10485760,185,1,1,2560,3365,0,0
bench_btree,bench_btree_lookup,4096,10485760,231,1,1,320,11633,0,0
bench_btree,bench_btree_lookup,4096,10485760,222,1,1,320,16452,0,0
bench_btree,bench_btree_lookup,512,10485760,195,1,1,2560,6143,0,0
bench_btree,bench_btree_lookup,512,10485760,190,1,1,2560,1716,0,0
bench_btree,bench_btree_lookup,16384,10485760,213,1,1,80,30551,0,0
bench_btree,bench_btree_lookup,16384,10485760,203,1,1,80,23456,0,0
bench_btree,bench_btree_lookup,4096,10485760,233,1,1,320,12200,0,0
bench_btree,bench_btree_lookup,4096,10485760,235,1,1,320,17684,0,0
bench_btree,bench_btree_lookup,512,10485760,189,1,1,2560,4157,0,0
bench_btree,bench_btree_lookup,4096,10485760,236,1,1,320,11208,0,0
bench_btree,bench_btree_lookup,4096,10485760,226,1,1,320,9928,0,0
bench_btree,bench_btree_lookup,4096,10485760,237,1,1,320,11312,0,0
bench_btree,bench_btree_lookup,512,10485760,199,1,1,2560,2023,0,0
bench_btree,bench_btree_lookup,16384,10485760,207,1,1,80,23992,0,0
bench_btree,bench_btree_lookup,4096,10485760,239,1,1,320,11592,0,0
bench_btree,bench_btree_lookup,512,10485760,194,1,1,2560,2095,0,0
bench_btree,bench_btree_lookup,16384,10485760,217,1,1,80,25323,0,0
bench_btree,bench_btree_lookup,4096,10485760,240,1,1,320,11701,0,0
bench_btree,bench_btree_lookup,512,10485760,193,1,1,2560,2319,0,0
bench_btree,bench_btree_lookup,4096,10485760,241,1,1,320,15741,0,0
bench_btree,bench_btree_lookup,4096,10485760,230,1,1,320,11356,0,0
bench_btree,bench_btree_lookup,4096,10485760,243,1,1,320,12164,0,0
bench_btree,bench_btree_lookup,16384,10485760,210,1,1,80,25356,0,0
bench_btree,bench_btree_lookup,4096,10485760,234,1,1,320,12496,0,0
bench_btree,bench_btree_lookup,4096,10485760,244,1,1,320,15386,0,0
bench_btree,bench_btree_lookup,4096,10485760,247,1,1,320,16115,0,0
bench_btree,bench_btree_lookup,4096,10485760,245,1,1,320,15687,0,0
bench_btree,bench_btree_lookup,4096,10485760,238,1,1,320,13840,0,0
bench_btree,bench_btree_lookup,4096,10485760,251,1,1,320,8248,0,0
bench_btree,bench_btree_lookup,4096,10485760,242,1,1,320,11953,0,0
bench_btree,bench_btree_lookup,4096,10485760,255,1,1,320,4812,0,0
bench_btree,bench_btree_lookup,4096,10485760,246,1,1,320,12469,0,0
bench_btree,bench_btree_lookup,16384,10485760,204,1,1,80,25815,0,0
bench_btree,bench_btree_lookup,4096,10485760,249,1,1,320,12908,0,0
bench_btree,bench_btree_lookup,512,10485760,188,1,1,2560,2346,0,0
bench_btree,bench_btree_lookup,4096,10485760,248,1,1,320,12516,0,0
bench_btree,bench_btree_lookup,512,10485760,197,1,1,2560,4884,0,0
bench_btree,bench_btree_lookup,16384,10485760,211,1,1,80,24552,0,0
bench_btree,bench_btree_lookup,512,10485760,198,1,1,2560,1738,0,0
bench_btree,bench_btree_lookup,512,10485760,192,1,1,2560,3231,0,0
bench_btree,bench_btree_lookup,4096,10485760,250,1,1,320,16986,0,0
bench_btree,bench_btree_lookup,4096,10485760,259,1,1,320,10786,0,0
bench_btree,bench_btree_lookup,16384,10485760,208,1,1,80,25100,0,0
bench_btree,bench_btree_lookup,4096,10485760,252,1,1,320,4328,0,0
bench_btree,bench_btree_lookup,16384,10485760,215,1,1,80,31762,0,0
bench_btree,bench_btree_lookup,512,10485760,201,1,1,2560,3070,0,0
bench_btree,bench_btree_lookup,16384,10485760,214,1,1,80,31074,0,0
bench_btree,bench_btree_lookup,512,10485760,203,1,1,2560,2269,0,0
bench_btree,bench_btree_lookup,512,10485760,202,1,1,2560,1981,0,0
bench_btree,bench_btree_lookup,4096,10485760,254,1,1,320,9404,0,0
bench_btree,bench_btree_lookup,4096,10485760,263,1,1,320,11834,0,0
